area_name,area_code,date,new_deaths,total_deaths
Bexley,E09000004,2021-03-26,0,562
Brent,E09000005,2021-03-26,0,692
Bromley,E09000006,2021-03-26,0,620
Camden,E09000007,2021-03-26,0,270
Croydon,E09000008,2021-03-26,1,802
Ealing,E09000009,2021-03-26,0,620
Enfield,E09000010,2021-03-26,0,583
Greenwich,E09000011,2021-03-26,0,437
Hackney and City of London,E09000012,2021-03-26,0,429
Hammersmith and Fulham,E09000013,2021-03-26,0,234
Haringey,E09000014,2021-03-26,0,386
Harrow,E09000015,2021-03-26,0,506
Havering,E09000016,2021-03-26,0,836
Hillingdon,E09000017,2021-03-26,0,626
Hounslow,E09000018,2021-03-26,0,560
Islington,E09000019,2021-03-26,0,292
Kensington and Chelsea,E09000020,2021-03-26,0,213
Kingston upon Thames,E09000021,2021-03-26,1,294
Lambeth,E09000022,2021-03-26,0,509
Lewisham,E09000023,2021-03-26,0,514
Merton,E09000024,2021-03-26,0,405
Newham,E09000025,2021-03-26,0,619
Redbridge,E09000026,2021-03-26,0,738
Richmond upon Thames,E09000027,2021-03-26,0,278
Southwark,E09000028,2021-03-26,0,339
Sutton,E09000029,2021-03-26,0,434
Tower Hamlets,E09000030,2021-03-26,0,395
Waltham Forest,E09000031,2021-03-26,0,471
Wandsworth,E09000032,2021-03-26,0,432
Westminster,E09000033,2021-03-26,0,303
Barking and Dagenham,E09000002,2021-03-27,0,463
Barnet,E09000003,2021-03-27,0,750
Bexley,E09000004,2021-03-27,1,563
Brent,E09000005,2021-03-27,1,693
Bromley,E09000006,2021-03-27,0,620
Camden,E09000007,2021-03-27,0,270
Croydon,E09000008,2021-03-27,0,802
Ealing,E09000009,2021-03-27,0,620
Enfield,E09000010,2021-03-27,0,583
Greenwich,E09000011,2021-03-27,0,437
Hackney and City of London,E09000012,2021-03-27,0,429
Hammersmith and Fulham,E09000013,2021-03-27,0,234
Haringey,E09000014,2021-03-27,1,387
Harrow,E09000015,2021-03-27,0,506
Havering,E09000016,2021-03-27,0,836
Hillingdon,E09000017,2021-03-27,0,626
Hounslow,E09000018,2021-03-27,0,560
Islington,E09000019,2021-03-27,0,292
Kensington and Chelsea,E09000020,2021-03-27,0,213
Kingston upon Thames,E09000021,2021-03-27,1,295
Lambeth,E09000022,2021-03-27,0,509
Lewisham,E09000023,2021-03-27,0,514
Merton,E09000024,2021-03-27,0,405
Newham,E09000025,2021-03-27,0,619
Redbridge,E09000026,2021-03-27,0,738
Richmond upon Thames,E09000027,2021-03-27,2,280
Southwark,E09000028,2021-03-27,1,340
Sutton,E09000029,2021-03-27,0,434
Tower Hamlets,E09000030,2021-03-27,0,395
Waltham Forest,E09000031,2021-03-27,0,471
Wandsworth,E09000032,2021-03-27,0,432
Westminster,E09000033,2021-03-27,0,303
Barking and Dagenham,E09000002,2021-03-28,0,463
Barnet,E09000003,2021-03-28,0,750
Bexley,E09000004,2021-03-28,0,563
Brent,E09000005,2021-03-28,0,693
Bromley,E09000006,2021-03-28,0,620
Camden,E09000007,2021-03-28,1,271
Croydon,E09000008,2021-03-28,0,802
Ealing,E09000009,2021-03-28,0,620
Enfield,E09000010,2021-03-28,0,583
Greenwich,E09000011,2021-03-28,0,437
Hackney and City of London,E09000012,2021-03-28,0,429
Hammersmith and Fulham,E09000013,2021-03-28,0,234
Haringey,E09000014,2021-03-28,0,387
Harrow,E09000015,2021-03-28,0,506
Havering,E09000016,2021-03-28,0,836
Hillingdon,E09000017,2021-03-28,1,627
Hounslow,E09000018,2021-03-28,0,560
Islington,E09000019,2021-03-28,0,292
Kensington and Chelsea,E09000020,2021-03-28,0,213
Kingston upon Thames,E09000021,2021-03-28,0,295
Lambeth,E09000022,2021-03-28,0,509
Lewisham,E09000023,2021-03-28,0,514
Merton,E09000024,2021-03-28,0,405
Newham,E09000025,2021-03-28,0,619
Redbridge,E09000026,2021-03-28,0,738
Richmond upon Thames,E09000027,2021-03-28,0,280
Southwark,E09000028,2021-03-28,0,340
Sutton,E09000029,2021-03-28,0,434
Tower Hamlets,E09000030,2021-03-28,0,395
Waltham Forest,E09000031,2021-03-28,0,471
Wandsworth,E09000032,2021-03-28,0,432
Westminster,E09000033,2021-03-28,0,303
Barking and Dagenham,E09000002,2021-03-29,0,463
Barnet,E09000003,2021-03-29,0,750
Bexley,E09000004,2021-03-29,0,563
Brent,E09000005,2021-03-29,0,693
Bromley,E09000006,2021-03-29,0,620
Camden,E09000007,2021-03-29,0,271
Croydon,E09000008,2021-03-29,0,802
Ealing,E09000009,2021-03-29,0,620
Enfield,E09000010,2021-03-29,0,583
Greenwich,E09000011,2021-03-29,0,437
Hackney and City of London,E09000012,2021-03-29,0,429
Hammersmith and Fulham,E09000013,2021-03-29,0,234
Haringey,E09000014,2021-03-29,0,387
Harrow,E09000015,2021-03-29,0,506
Havering,E09000016,2021-03-29,0,836
Hillingdon,E09000017,2021-03-29,1,628
Hounslow,E09000018,2021-03-29,0,560
Islington,E09000019,2021-03-29,0,292
Kensington and Chelsea,E09000020,2021-03-29,0,213
Kingston upon Thames,E09000021,2021-03-29,0,295
Lambeth,E09000022,2021-03-29,0,509
Lewisham,E09000023,2021-03-29,0,514
Merton,E09000024,2021-03-29,0,405
Newham,E09000025,2021-03-29,0,619
Redbridge,E09000026,2021-03-29,0,738
Richmond upon Thames,E09000027,2021-03-29,0,280
Southwark,E09000028,2021-03-29,0,340
Sutton,E09000029,2021-03-29,1,435
Tower Hamlets,E09000030,2021-03-29,0,395
Waltham Forest,E09000031,2021-03-29,0,471
Wandsworth,E09000032,2021-03-29,0,432
Westminster,E09000033,2021-03-29,0,303
Barking and Dagenham,E09000002,2021-03-30,0,463
Barnet,E09000003,2021-03-30,0,750
Bexley,E09000004,2021-03-30,0,563
Brent,E09000005,2021-03-30,0,693
Bromley,E09000006,2021-03-30,0,620
Camden,E09000007,2021-03-30,0,271
Croydon,E09000008,2021-03-30,0,802
Ealing,E09000009,2021-03-30,0,620
Enfield,E09000010,2021-03-30,0,583
Greenwich,E09000011,2021-03-30,0,437
Hackney and City of London,E09000012,2021-03-30,0,429
Hammersmith and Fulham,E09000013,2021-03-30,0,234
Haringey,E09000014,2021-03-30,0,387
Harrow,E09000015,2021-03-30,0,506
Havering,E09000016,2021-03-30,0,836
Hillingdon,E09000017,2021-03-30,0,628
Hounslow,E09000018,2021-03-30,1,561
Islington,E09000019,2021-03-30,0,292
Kensington and Chelsea,E09000020,2021-03-30,0,213
Kingston upon Thames,E09000021,2021-03-30,0,295
Lambeth,E09000022,2021-03-30,0,509
Lewisham,E09000023,2021-03-30,0,514
Merton,E09000024,2021-03-30,0,405
Newham,E09000025,2021-03-30,0,619
Redbridge,E09000026,2021-03-30,0,738
Richmond upon Thames,E09000027,2021-03-30,0,280
Southwark,E09000028,2021-03-30,0,340
Sutton,E09000029,2021-03-30,0,435
Tower Hamlets,E09000030,2021-03-30,0,395
Waltham Forest,E09000031,2021-03-30,1,472
Wandsworth,E09000032,2021-03-30,0,432
Westminster,E09000033,2021-03-30,0,303
Barking and Dagenham,E09000002,2021-03-31,0,463
Barnet,E09000003,2021-03-31,0,750
Bexley,E09000004,2021-03-31,0,563
Brent,E09000005,2021-03-31,1,694
Bromley,E09000006,2021-03-31,0,620
Camden,E09000007,2021-03-31,0,271
Croydon,E09000008,2021-03-31,0,802
Ealing,E09000009,2021-03-31,0,620
Enfield,E09000010,2021-03-31,0,583
Greenwich,E09000011,2021-03-31,0,437
Hackney and City of London,E09000012,2021-03-31,0,429
Hammersmith and Fulham,E09000013,2021-03-31,0,234
Haringey,E09000014,2021-03-31,0,387
Harrow,E09000015,2021-03-31,0,506
Havering,E09000016,2021-03-31,0,836
Hillingdon,E09000017,2021-03-31,0,628
Hounslow,E09000018,2021-03-31,0,561
Islington,E09000019,2021-03-31,0,292
Kensington and Chelsea,E09000020,2021-03-31,0,213
Kingston upon Thames,E09000021,2021-03-31,0,295
Lambeth,E09000022,2021-03-31,0,509
Lewisham,E09000023,2021-03-31,0,514
Merton,E09000024,2021-03-31,0,405
Newham,E09000025,2021-03-31,0,619
Redbridge,E09000026,2021-03-31,0,738
Richmond upon Thames,E09000027,2021-03-31,0,280
Southwark,E09000028,2021-03-31,0,340
Sutton,E09000029,2021-03-31,1,436
Tower Hamlets,E09000030,2021-03-31,0,395
Waltham Forest,E09000031,2021-03-31,0,472
Wandsworth,E09000032,2021-03-31,0,432
Westminster,E09000033,2021-03-31,0,303
Barking and Dagenham,E09000002,2021-04-01,0,463
Barnet,E09000003,2021-04-01,0,750
Bexley,E09000004,2021-04-01,0,563
Brent,E09000005,2021-04-01,0,694
Bromley,E09000006,2021-04-01,0,620
Camden,E09000007,2021-04-01,0,271
Croydon,E09000008,2021-04-01,0,802
Ealing,E09000009,2021-04-01,0,620
Enfield,E09000010,2021-04-01,0,583
Greenwich,E09000011,2021-04-01,0,437
Hackney and City of London,E09000012,2021-04-01,0,429
Hammersmith and Fulham,E09000013,2021-04-01,0,234
Haringey,E09000014,2021-04-01,0,387
Harrow,E09000015,2021-04-01,0,506
Havering,E09000016,2021-04-01,0,836
Hillingdon,E09000017,2021-04-01,0,628
Hounslow,E09000018,2021-04-01,0,561
Islington,E09000019,2021-04-01,0,292
Kensington and Chelsea,E09000020,2021-04-01,0,213
Kingston upon Thames,E09000021,2021-04-01,1,296
Lambeth,E09000022,2021-04-01,0,509
Lewisham,E09000023,2021-04-01,0,514
Merton,E09000024,2021-04-01,1,406
Newham,E09000025,2021-04-01,0,619
Redbridge,E09000026,2021-04-01,0,738
Richmond upon Thames,E09000027,2021-04-01,1,281
Southwark,E09000028,2021-04-01,0,340
Sutton,E09000029,2021-04-01,0,436
Tower Hamlets,E09000030,2021-04-01,0,395
Waltham Forest,E09000031,2021-04-01,0,472
Wandsworth,E09000032,2021-04-01,0,432
Westminster,E09000033,2021-04-01,0,303
Barking and Dagenham,E09000002,2021-04-02,0,463
Barnet,E09000003,2021-04-02,0,750
Bexley,E09000004,2021-04-02,0,563
Brent,E09000005,2021-04-02,0,694
Bromley,E09000006,2021-04-02,0,620
Camden,E09000007,2021-04-02,0,271
Croydon,E09000008,2021-04-02,0,802
Ealing,E09000009,2021-04-02,0,620
Enfield,E09000010,2021-04-02,0,583
Greenwich,E09000011,2021-04-02,0,437
Hackney and City of London,E09000012,2021-04-02,0,429
Hammersmith and Fulham,E09000013,2021-04-02,0,234
Haringey,E09000014,2021-04-02,0,387
Harrow,E09000015,2021-04-02,0,506
Havering,E09000016,2021-04-02,1,837
Hillingdon,E09000017,2021-04-02,0,628
Hounslow,E09000018,2021-04-02,0,561
Islington,E09000019,2021-04-02,0,292
Kensington and Chelsea,E09000020,2021-04-02,0,213
Kingston upon Thames,E09000021,2021-04-02,0,296
Lambeth,E09000022,2021-04-02,0,509
Lewisham,E09000023,2021-04-02,0,514
Merton,E09000024,2021-04-02,0,406
Newham,E09000025,2021-04-02,0,619
Redbridge,E09000026,2021-04-02,0,738
Richmond upon Thames,E09000027,2021-04-02,0,281
Southwark,E09000028,2021-04-02,0,340
Sutton,E09000029,2021-04-02,0,436
Tower Hamlets,E09000030,2021-04-02,0,395
Waltham Forest,E09000031,2021-04-02,0,472
Wandsworth,E09000032,2021-04-02,0,432
Westminster,E09000033,2021-04-02,0,303
Barking and Dagenham,E09000002,2021-04-03,0,463
Barnet,E09000003,2021-04-03,0,750
Bexley,E09000004,2021-04-03,0,563
Brent,E09000005,2021-04-03,0,694
Bromley,E09000006,2021-04-03,0,620
Camden,E09000007,2021-04-03,0,271
Croydon,E09000008,2021-04-03,0,802
Ealing,E09000009,2021-04-03,0,620
Enfield,E09000010,2021-04-03,1,584
Greenwich,E09000011,2021-04-03,0,437
Hackney and City of London,E09000012,2021-04-03,0,429
Hammersmith and Fulham,E09000013,2021-04-03,0,234
Haringey,E09000014,2021-04-03,1,388
Harrow,E09000015,2021-04-03,0,506
Havering,E09000016,2021-04-03,0,837
Hillingdon,E09000017,2021-04-03,0,628
Hounslow,E09000018,2021-04-03,0,561
Islington,E09000019,2021-04-03,0,292
Kensington and Chelsea,E09000020,2021-04-03,0,213
Kingston upon Thames,E09000021,2021-04-03,1,297
Lambeth,E09000022,2021-04-03,0,509
Lewisham,E09000023,2021-04-03,0,514
Merton,E09000024,2021-04-03,0,406
Newham,E09000025,2021-04-03,0,619
Redbridge,E09000026,2021-04-03,1,739
Richmond upon Thames,E09000027,2021-04-03,0,281
Southwark,E09000028,2021-04-03,0,340
Sutton,E09000029,2021-04-03,0,436
Tower Hamlets,E09000030,2021-04-03,0,395
Waltham Forest,E09000031,2021-04-03,0,472
Wandsworth,E09000032,2021-04-03,0,432
Westminster,E09000033,2021-04-03,0,303
Barking and Dagenham,E09000002,2021-04-04,0,463
Barnet,E09000003,2021-04-04,0,750
Bexley,E09000004,2021-04-04,0,563
Brent,E09000005,2021-04-04,0,694
Bromley,E09000006,2021-04-04,0,620
Camden,E09000007,2021-04-04,0,271
Croydon,E09000008,2021-04-04,0,802
Ealing,E09000009,2021-04-04,0,620
Enfield,E09000010,2021-04-04,0,584
Greenwich,E09000011,2021-04-04,0,437
Hackney and City of London,E09000012,2021-04-04,0,429
Hammersmith and Fulham,E09000013,2021-04-04,0,234
Haringey,E09000014,2021-04-04,0,388
Harrow,E09000015,2021-04-04,0,506
Havering,E09000016,2021-04-04,0,837
Hillingdon,E09000017,2021-04-04,0,628
Hounslow,E09000018,2021-04-04,0,561
Islington,E09000019,2021-04-04,0,292
Kensington and Chelsea,E09000020,2021-04-04,0,213
Kingston upon Thames,E09000021,2021-04-04,0,297
Lambeth,E09000022,2021-04-04,0,509
Lewisham,E09000023,2021-04-04,0,514
Merton,E09000024,2021-04-04,0,406
Newham,E09000025,2021-04-04,1,620
Redbridge,E09000026,2021-04-04,0,739
Richmond upon Thames,E09000027,2021-04-04,0,281
Southwark,E09000028,2021-04-04,0,340
Sutton,E09000029,2021-04-04,0,436
Tower Hamlets,E09000030,2021-04-04,0,395
Waltham Forest,E09000031,2021-04-04,0,472
Wandsworth,E09000032,2021-04-04,0,432
Westminster,E09000033,2021-04-04,0,303
Barking and Dagenham,E09000002,2021-04-05,0,463
Barnet,E09000003,2021-04-05,0,750
Bexley,E09000004,2021-04-05,0,563
Brent,E09000005,2021-04-05,0,694
Bromley,E09000006,2021-04-05,0,620
Camden,E09000007,2021-04-05,0,271
Croydon,E09000008,2021-04-05,0,802
Ealing,E09000009,2021-04-05,0,620
Enfield,E09000010,2021-04-05,0,584
Greenwich,E09000011,2021-04-05,0,437
Hackney and City of London,E09000012,2021-04-05,0,429
Hammersmith and Fulham,E09000013,2021-04-05,0,234
Haringey,E09000014,2021-04-05,0,388
Harrow,E09000015,2021-04-05,0,506
Havering,E09000016,2021-04-05,0,837
Hillingdon,E09000017,2021-04-05,1,629
Hounslow,E09000018,2021-04-05,0,561
Islington,E09000019,2021-04-05,0,292
Kensington and Chelsea,E09000020,2021-04-05,0,213
Kingston upon Thames,E09000021,2021-04-05,0,297
Lambeth,E09000022,2021-04-05,0,509
Lewisham,E09000023,2021-04-05,0,514
Merton,E09000024,2021-04-05,0,406
Newham,E09000025,2021-04-05,0,620
Redbridge,E09000026,2021-04-05,0,739
Richmond upon Thames,E09000027,2021-04-05,0,281
Southwark,E09000028,2021-04-05,0,340
Sutton,E09000029,2021-04-05,0,436
Tower Hamlets,E09000030,2021-04-05,0,395
Waltham Forest,E09000031,2021-04-05,0,472
Wandsworth,E09000032,2021-04-05,0,432
Westminster,E09000033,2021-04-05,0,303
Barking and Dagenham,E09000002,2021-04-06,0,463
Barnet,E09000003,2021-04-06,0,750
Bexley,E09000004,2021-04-06,0,563
Brent,E09000005,2021-04-06,0,694
Bromley,E09000006,2021-04-06,0,620
Camden,E09000007,2021-04-06,0,271
Croydon,E09000008,2021-04-06,0,802
Ealing,E09000009,2021-04-06,0,620
Enfield,E09000010,2021-04-06,0,584
Greenwich,E09000011,2021-04-06,0,437
Hackney and City of London,E09000012,2021-04-06,0,429
Hammersmith and Fulham,E09000013,2021-04-06,0,234
Haringey,E09000014,2021-04-06,0,388
Harrow,E09000015,2021-04-06,0,506
Havering,E09000016,2021-04-06,0,837
Hillingdon,E09000017,2021-04-06,1,630
Hounslow,E09000018,2021-04-06,0,561
Islington,E09000019,2021-04-06,0,292
Kensington and Chelsea,E09000020,2021-04-06,0,213
Kingston upon Thames,E09000021,2021-04-06,0,297
Lambeth,E09000022,2021-04-06,0,509
Lewisham,E09000023,2021-04-06,0,514
Merton,E09000024,2021-04-06,0,406
Newham,E09000025,2021-04-06,0,620
Redbridge,E09000026,2021-04-06,0,739
Richmond upon Thames,E09000027,2021-04-06,0,281
Southwark,E09000028,2021-04-06,0,340
Sutton,E09000029,2021-04-06,0,436
Tower Hamlets,E09000030,2021-04-06,0,395
Waltham Forest,E09000031,2021-04-06,0,472
Wandsworth,E09000032,2021-04-06,0,432
Westminster,E09000033,2021-04-06,0,303
Barking and Dagenham,E09000002,2021-04-07,0,463
Barnet,E09000003,2021-04-07,0,750
Bexley,E09000004,2021-04-07,0,563
Brent,E09000005,2021-04-07,0,694
Bromley,E09000006,2021-04-07,0,620
Camden,E09000007,2021-04-07,0,271
Croydon,E09000008,2021-04-07,0,802
Ealing,E09000009,2021-04-07,0,620
Enfield,E09000010,2021-04-07,0,584
Greenwich,E09000011,2021-04-07,0,437
Hackney and City of London,E09000012,2021-04-07,0,429
Hammersmith and Fulham,E09000013,2021-04-07,0,234
Haringey,E09000014,2021-04-07,0,388
Harrow,E09000015,2021-04-07,0,506
Havering,E09000016,2021-04-07,0,837
Hillingdon,E09000017,2021-04-07,0,630
Hounslow,E09000018,2021-04-07,1,562
Islington,E09000019,2021-04-07,0,292
Kensington and Chelsea,E09000020,2021-04-07,0,213
Kingston upon Thames,E09000021,2021-04-07,0,297
Lambeth,E09000022,2021-04-07,0,509
Lewisham,E09000023,2021-04-07,0,514
Merton,E09000024,2021-04-07,0,406
Newham,E09000025,2021-04-07,0,620
Redbridge,E09000026,2021-04-07,1,740
Richmond upon Thames,E09000027,2021-04-07,0,281
Southwark,E09000028,2021-04-07,0,340
Sutton,E09000029,2021-04-07,0,436
Tower Hamlets,E09000030,2021-04-07,0,395
Waltham Forest,E09000031,2021-04-07,0,472
Wandsworth,E09000032,2021-04-07,0,432
Westminster,E09000033,2021-04-07,0,303
Barking and Dagenham,E09000002,2021-04-08,0,463
Barnet,E09000003,2021-04-08,0,750
Bexley,E09000004,2021-04-08,0,563
Brent,E09000005,2021-04-08,0,694
Bromley,E09000006,2021-04-08,0,620
Camden,E09000007,2021-04-08,0,271
Croydon,E09000008,2021-04-08,0,802
Ealing,E09000009,2021-04-08,0,620
Enfield,E09000010,2021-04-08,0,584
Greenwich,E09000011,2021-04-08,0,437
Hackney and City of London,E09000012,2021-04-08,0,429
Hammersmith and Fulham,E09000013,2021-04-08,1,235
Haringey,E09000014,2021-04-08,0,388
Harrow,E09000015,2021-04-08,0,506
Havering,E09000016,2021-04-08,0,837
Hillingdon,E09000017,2021-04-08,0,630
Hounslow,E09000018,2021-04-08,0,562
Islington,E09000019,2021-04-08,0,292
Kensington and Chelsea,E09000020,2021-04-08,0,213
Kingston upon Thames,E09000021,2021-04-08,1,298
Lambeth,E09000022,2021-04-08,0,509
Lewisham,E09000023,2021-04-08,0,514
Merton,E09000024,2021-04-08,0,406
Newham,E09000025,2021-04-08,0,620
Redbridge,E09000026,2021-04-08,0,740
Richmond upon Thames,E09000027,2021-04-08,0,281
Southwark,E09000028,2021-04-08,0,340
Sutton,E09000029,2021-04-08,0,436
Tower Hamlets,E09000030,2021-04-08,0,395
Waltham Forest,E09000031,2021-04-08,0,472
Wandsworth,E09000032,2021-04-08,0,432
Westminster,E09000033,2021-04-08,0,303
Barking and Dagenham,E09000002,2021-04-09,0,463
Barnet,E09000003,2021-04-09,1,751
Bexley,E09000004,2021-04-09,0,563
Brent,E09000005,2021-04-09,0,694
Bromley,E09000006,2021-04-09,0,620
Camden,E09000007,2021-04-09,0,271
Croydon,E09000008,2021-04-09,0,802
Ealing,E09000009,2021-04-09,0,620
Enfield,E09000010,2021-04-09,0,584
Greenwich,E09000011,2021-04-09,0,437
Hackney and City of London,E09000012,2021-04-09,0,429
Hammersmith and Fulham,E09000013,2021-04-09,0,235
Haringey,E09000014,2021-04-09,0,388
Harrow,E09000015,2021-04-09,0,506
Havering,E09000016,2021-04-09,0,837
Hillingdon,E09000017,2021-04-09,0,630
Hounslow,E09000018,2021-04-09,0,562
Islington,E09000019,2021-04-09,0,292
Kensington and Chelsea,E09000020,2021-04-09,0,213
Kingston upon Thames,E09000021,2021-04-09,0,298
Lambeth,E09000022,2021-04-09,0,509
Lewisham,E09000023,2021-04-09,0,514
Merton,E09000024,2021-04-09,0,406
Newham,E09000025,2021-04-09,0,620
Redbridge,E09000026,2021-04-09,0,740
Richmond upon Thames,E09000027,2021-04-09,0,281
Southwark,E09000028,2021-04-09,0,340
Sutton,E09000029,2021-04-09,0,436
Tower Hamlets,E09000030,2021-04-09,0,395
Waltham Forest,E09000031,2021-04-09,0,472
Wandsworth,E09000032,2021-04-09,0,432
Westminster,E09000033,2021-04-09,0,303
Barking and Dagenham,E09000002,2021-04-10,0,463
Barnet,E09000003,2021-04-10,0,751
Bexley,E09000004,2021-04-10,0,563
Brent,E09000005,2021-04-10,1,695
Bromley,E09000006,2021-04-10,0,620
Camden,E09000007,2021-04-10,0,271
Croydon,E09000008,2021-04-10,0,802
Ealing,E09000009,2021-04-10,0,620
Enfield,E09000010,2021-04-10,0,584
Greenwich,E09000011,2021-04-10,0,437
Hackney and City of London,E09000012,2021-04-10,1,430
Hammersmith and Fulham,E09000013,2021-04-10,0,235
Haringey,E09000014,2021-04-10,0,388
Harrow,E09000015,2021-04-10,1,507
Havering,E09000016,2021-04-10,0,837
Hillingdon,E09000017,2021-04-10,0,630
Hounslow,E09000018,2021-04-10,0,562
Islington,E09000019,2021-04-10,0,292
Kensington and Chelsea,E09000020,2021-04-10,0,213
Kingston upon Thames,E09000021,2021-04-10,0,298
Lambeth,E09000022,2021-04-10,0,509
Lewisham,E09000023,2021-04-10,0,514
Merton,E09000024,2021-04-10,0,406
Newham,E09000025,2021-04-10,0,620
Redbridge,E09000026,2021-04-10,0,740
Richmond upon Thames,E09000027,2021-04-10,0,281
Southwark,E09000028,2021-04-10,0,340
Sutton,E09000029,2021-04-10,0,436
Tower Hamlets,E09000030,2021-04-10,0,395
Waltham Forest,E09000031,2021-04-10,0,472
Wandsworth,E09000032,2021-04-10,0,432
Westminster,E09000033,2021-04-10,0,303
Barking and Dagenham,E09000002,2021-04-11,0,463
Barnet,E09000003,2021-04-11,0,751
Bexley,E09000004,2021-04-11,0,563
Brent,E09000005,2021-04-11,1,696
Bromley,E09000006,2021-04-11,0,620
Camden,E09000007,2021-04-11,0,271
Croydon,E09000008,2021-04-11,0,802
Ealing,E09000009,2021-04-11,0,620
Enfield,E09000010,2021-04-11,0,584
Greenwich,E09000011,2021-04-11,0,437
Hackney and City of London,E09000012,2021-04-11,0,430
Hammersmith and Fulham,E09000013,2021-04-11,0,235
Haringey,E09000014,2021-04-11,0,388
Harrow,E09000015,2021-04-11,0,507
Havering,E09000016,2021-04-11,0,837
Hillingdon,E09000017,2021-04-11,1,631
Hounslow,E09000018,2021-04-11,0,562
Islington,E09000019,2021-04-11,0,292
Kensington and Chelsea,E09000020,2021-04-11,0,213
Kingston upon Thames,E09000021,2021-04-11,0,298
Lambeth,E09000022,2021-04-11,0,509
Lewisham,E09000023,2021-04-11,0,514
Merton,E09000024,2021-04-11,0,406
Newham,E09000025,2021-04-11,0,620
Redbridge,E09000026,2021-04-11,1,741
Richmond upon Thames,E09000027,2021-04-11,0,281
Southwark,E09000028,2021-04-11,0,340
Sutton,E09000029,2021-04-11,0,436
Tower Hamlets,E09000030,2021-04-11,0,395
Waltham Forest,E09000031,2021-04-11,0,472
Wandsworth,E09000032,2021-04-11,0,432
Westminster,E09000033,2021-04-11,0,303
